Pokemon,Pokeball,HP%,Status,Capture_Success,Capture_Probability,Noise,Catch_Rate,Level,Weight,Type
caterpie,pokeball,100,PARALYSIS,0,0.5135054517827878,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.43449801407408506,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.5113121104567804,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,0,0.4847671062723674,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.504163755079936,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.5470119639710088,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.5055777416060023,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,0,0.5468954268376146,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.5337713578467235,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,0,0.5994637100629492,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.4961425072894997,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.49212521563482164,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,0,0.47837526720442386,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.4711962671881115,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.4030366936324975,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,0,0.5542742760779793,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.5116976267435024,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.5439538205325397,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.6115614963791675,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,1,0.4716367346025698,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,100,PARALYSIS,0,0.5129719701220954,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.5977,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.5977,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.5977,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.5977,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.5977,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.5977,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.5977,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.5977,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.5977,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.5977,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.6173448374055295,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.5846839210161846,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.6215040075630386,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.560277671766413,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.6345419449070973,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.6057991057828941,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.5872577457885817,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.6052868103355186,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.6176801206127754,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.5948627113710518,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.6373850016776197,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.5221317269884816,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.7006525546540953,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.7226107282733871,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.6513124704925162,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.6499618806897222,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.6236829358807545,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.5820672910657535,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.6023350557082742,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.6380996883399112,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.6926222032185155,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.5018198157461178,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.6350226154335721,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.6950465243392934,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.6458755240892087,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.43569847330590133,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.7155270008639029,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,0,0.4075930726007694,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.3779246051917279,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,90,PARALYSIS,1,0.6836339226295997,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6973,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6973,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6973,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6973,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6973,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6973,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6973,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6973,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,0,0.6973,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6973,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,0,0.7114313049813046,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,0,0.7302185868235396,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6573450746238664,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.7060626022326812,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.7358615412658916,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.7090122169480734,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6310893583150011,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.7042143006592949,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.7460009090527449,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,0,0.6416615599530554,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6968075596472161,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.7535218995816599,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6507976141968855,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,0,0.7337016755624013,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6992014652107214,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.7832691053136007,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.573394736753363,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6635644627998025,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.8023047193002051,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.7001591227128666,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,0,0.49546454379009186,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.46091336847052344,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.6155577875978396,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,0,0.7690352854279647,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,0,0.7622342015631512,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.47336399555192227,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,0,0.6856847023199096,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.7417117123943409,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,1,0.7083258112665131,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,80,PARALYSIS,0,0.6077467866548724,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7969,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,0,0.7969,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7969,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7969,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7969,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7969,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7969,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7969,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7969,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7969,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.8387652103636597,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,0,0.7693881611596352,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,0,0.7424767551340739,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.8327709482551946,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7715494229398002,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.8230966857646597,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.8086622198995965,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,0,0.7722601942222129,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.795164055207446,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.8213733619116426,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7428256433001397,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.9560888337112824,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.8199682734821773,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.8969331422877823,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,0,0.7681358307964636,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.801211864738151,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7856687512851973,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,0,0.8357343703919892,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,0,0.6858261647220386,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.8046650844926515,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.9070754036763616,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.8901095943786048,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,0,0.7943643660414904,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,0,0.6821279822845282,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.9434931896582307,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.8732024912288423,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7615646198776411,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.9415428562443544,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.6582834971425964,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,70,PARALYSIS,1,0.7396872998398362,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,0,0.8965,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.8965,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.8965,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.8965,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,0,0.8965,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.8965,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.8965,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,0,0.8965,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.8965,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.8965,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.8624687315282807,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.983615387162905,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.8984549451431096,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.9156148527521579,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.9274575960260202,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.8932026020952608,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.830344976430314,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.9327020580000864,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.9841120878404879,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,0,0.8621986740684568,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.8664800716792893,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.7574538539228628,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.6889823894037225,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.9093265326468117,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,0,0.8382477501511425,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.8422184287416741,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.9713504640142049,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.9265406416365554,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.7589708298034223,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.8104302361855092,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.9736695166717976,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.7632695503666436,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.9246922851852477,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.9469471402330367,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,0.913802312825023,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,60,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9961,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9961,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9961,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9961,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9961,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9961,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9961,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9961,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9961,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9961,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9329707729471212,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9722927394274445,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9297022266594868,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9950178705928935,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9684544078815855,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.8995236569688998,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,0,0.8659220481321719,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9567881968305744,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9085682411884947,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9414067791173553,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9891904323625624,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,0,0.8438776404852946,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.8470178984656329,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.960798543653638,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9153719944470254,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.8344767753239604,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,0,0.7318032565866391,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.8626526353037208,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9683866933985192,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,50,PARALYSIS,1,0.9856033141099835,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,0.7386377520048911,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.1,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,0.9553796107324823,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,40,PARALYSIS,1,1.0,0.15,255,150,6.4,"BUG, NONE"
caterpie,pokeball,30,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,30,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,30,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,30,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,30,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,30,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,30,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,30,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,30,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,30,PARALYSIS,1,1.0,0.0,255,150,6.4,"BUG, NONE"
caterpie,pokeball,30,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
caterpie,pokeball,30,PARALYSIS,1,1.0,0.05,255,150,6.4,"BUG, NONE"
